"","ID","Description_F","nsig","signsum","meanp","meanprank","setSize_F","enrichmentScore_FucoVsCtrl_F","NES_FucoVsCtrl_F","pvalue_FucoVsCtrl_F","p.adjust_FucoVsCtrl_F","qvalue_FucoVsCtrl_F","rank_FucoVsCtrl_F","leading_edge_FucoVsCtrl_F","core_enrichment_FucoVsCtrl_F","Description_M","setSize_M","enrichmentScore_FucoVsCtrl_M","NES_FucoVsCtrl_M","pvalue_FucoVsCtrl_M","p.adjust_FucoVsCtrl_M","qvalue_FucoVsCtrl_M","rank_FucoVsCtrl_M","leading_edge_FucoVsCtrl_M","core_enrichment_FucoVsCtrl_M"
"30","GO:0000280","nuclear division",0,0,0.452276685885423,1080.25,337,0.316726024168195,1.34983395198042,0.0153026824947276,0.271619902188635,0.252809659654796,2036,"tags=20%, list=16%, signal=18%","Hspa1a/Hspa1b/Togaram2/Hspa2/Nek2/Tex14/Zcwpw1/Gpr3/Rec8/Fignl1/Esr1/Npm2/Camk2b/Egf/L3mbtl1/Phf13/Il1b/Ccnb1ip1/Wnt4/Mcmdc2/Ccnb2/Cdt1/Ccnb1/Mybl2/Bcl2l11/Smpd3/Piwil2/Chek1/Calr/Shcbp1l/Ncapd2/Ncapg2/Cks2/Spdl1/Cltc/Chmp2a/Nup62/Osm/Rgcc/Tex15/Ncapg/Dscc1/Kif18a/Psmc3ip/Fgfr3/Ccdc8/Sycp2/Rad54l/Khdc3/Ehmt2/Smarca5/Sphk1/Cdc25b/Phb2/Birc5/Tacc3/Ube2s/Kpnb1/Ube2c/Cdc6/Clasp1/Espl1/Ppp2r1a/Cep63/Bag6/Cul7/Ran/Ncaph/Cit","nuclear division",348,-0.298938614730029,-1.14042022586075,0.159,0.458653846153846,0.390883940620783,2570,"tags=24%, list=20%, signal=20%","Zfp207/Aurkb/Smc2/Kif23/Fbxw5/Cdc42/Tgfb1/Ooep/Psmd13/Chmp2a/Brip1/Met/Pebp1/Zwilch/Ncapg/Ccnb1/Mybl2/Chek2/Chmp1a/Siah1a/Il1a/Ncapg2/Incenp/Slf1/Chmp1b/Cenpe/Ube2s/Lcmt1/Septin1/Prc1/Kif18a/Dctn2/Aspm/Kif18b/Sgo2a/Hsf2bp/Rab11a/Rhoa/Chmp5/Ccne2/Mzt1/Bub1b/Zwint/Ttk/Kif2a/Ywhah/Tom1l1/Flna/Rpl24/Rb1/Hormad2/Fancd2/Kifc1/Sphk1/Pde3a/Cenpk/Kntc1/Mnd1/Kif11/Rad54b/Espl1/Nuf2/Kif14/Top2a/Cit/Tpx2/Spag5/Cdc25b/Chmp4b/Ccnb2/Birc5/Psrc1/Cntd1/Becn1/Mki67/Pttg1/Bub1/Ubb/Fzr1/Spire1/Ube2c/Ube2b/Nusap1"
"31","GO:0000281","mitotic cytokinesis",0,0,0.361664524419697,2592.25,61,0.238731729392374,0.822744334868677,0.777777777777778,0.939684664584263,0.874609549308345,2630,"tags=26%, list=21%, signal=21%","Stmn1/Rhoc/Efhc1/Chmp2a/Nup62/Rhob/Ect2/Snx18/Kif20a/Birc5/Ckap2/Cul7/Cit/Daxx/Ankrd53/Chmp2b","mitotic cytokinesis",62,-0.440051658107197,-1.47017049519823,0.0287026406429392,0.201228185823821,0.171495054273245,2591,"tags=37%, list=21%, signal=30%","Sptbn1/Kif23/Chmp2a/Septin7/Ckap2/Pdcd6ip/Ect2/Arl3/Chmp1a/Arf1/Incenp/Chmp1b/Myh10/Rhoa/Chmp5/Stx2/Anln/Cfl1/Ank3/Cit/Chmp4b/Birc5/Nusap1"
"32","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-de",0,0,0.045755579940106,4161.75,54,0.251266597599257,0.854692600140489,0.68475073313783,0.906583183359743,0.843800414429013,1820,"tags=17%, list=15%, signal=14%","Tob1/Zfp36/Pde12/Samd4/Zfp36l2/Zfp36l1/Dhx9/Exosc8/Noct","nuclear-transcribed mRNA catabolic process, deadenylation-de",55,-0.259758675101114,-0.851221310643666,0.717619603267211,0.893472482032096,0.761454520749381,1589,"tags=15%, list=13%, signal=13%","Tnrc6b/Ago2/Exosc9/Csde1/Cpeb3/Ybx1/Pabpc1/Samd4"
"33","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",0,0,0.156460346401892,2603,25,0.416316155847864,1.18862572825165,0.247474747474747,0.680590148055902,0.633457866334579,709,"tags=12%, list=6%, signal=11%","Tob1/Zfp36/Samd4","nuclear-transcribed mRNA poly(A) tail shortening",26,-0.359277833618748,-1.02726785449492,0.439632545931759,0.714814986338165,0.609195150150187,1589,"tags=19%, list=13%, signal=17%","Tnrc6b/Ago2/Cpeb3/Pabpc1/Samd4"
"34","GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRN",0,0,0.184828199091239,2445,10,-0.445416987501844,-1.11843009477852,0.342163355408389,0.751387004859003,0.699351893719183,953,"tags=40%, list=8%, signal=37%","Dcp1b/Cnot7/Lsm1/Dcp2","deadenylation-dependent decapping of nuclear-transcribed mRN",10,0.450148843204125,1.20177632105787,0.262247838616715,0.568172123735262,0.48421998537438,6291,"tags=90%, list=50%, signal=45%","Lsm1/Dcps/Dcp1a/Dcp1b/Patl1/Noct/Pan3/Dcp2/Eif4enif1"
"35","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",0,0,0.174673730845366,2400.25,14,-0.466166745009988,-1.2835587320488,0.138424821002387,0.582337481114655,0.542009400705053,3473,"tags=57%, list=28%, signal=41%","Cnot8/Exosc4/Cnot7/Exosc3/Cnot6/Exosc2/Exosc7/Exosc5","nuclear-transcribed mRNA catabolic process, exonucleolytic",14,0.308860766107423,0.944229432039657,0.509554140127389,0.768206176625469,0.654697349747865,3231,"tags=43%, list=26%, signal=32%","Exosc8/Dis3l2/Pan2/Exosc2/Exosc7/Exosc6"
"36","GO:0000301","retrograde transport, vesicle recycling within Golgi",0,0,0.0427028422928133,4450,10,-0.239841346932168,-0.602235181656696,0.933774834437086,0.997814638688007,0.92871390193676,9402,"tags=90%, list=76%, signal=22%","Cog1/Cux1/Cog4/Cog7/Cog5/Golga5/Cog2/Cog8/Cog3","retrograde transport, vesicle recycling within Golgi",10,0.325480778892592,0.86894612512692,0.602305475504323,0.823274083905799,0.701628517511921,5101,"tags=70%, list=41%, signal=42%","Cog8/Cog5/Cog4/Golga5/Cog2/Cog3/Cog7"
"37","GO:0000302","response to reactive oxygen species",0,0,0.88256541602845,339.25,147,0.36947212455264,1.4389627715518,0.0220926304429062,0.305182637368206,0.284048105694508,2692,"tags=31%, list=22%, signal=25%","Il6/Jun/Nr4a3/Ucp3/Il10/Hyal1/Lcn2/Tnfaip3/Pde8a/Kdm6b/Txndc2/Sod2/Sesn2/Romo1/Mapk13/Smpd3/Fos/Plk3/Cyp11a1/Gch1/Ripk1/Mmp9/Rhob/Ect2/Impact/Pycr1/Nudt15/Gpx1/Ripk3/Fxn/Sphk1/Oser1/Hmox1/Hk3/Mapk7/Map3k5/Hif1a/Ercc6/Trex1/Rack1/Fancc/Txn1/Glrx/Foxp1/Ppp1r15b/Hsph1","response to reactive oxygen species",149,-0.410885618490729,-1.51077901110299,0.00312460326219274,0.0562742021194696,0.0479592225470411,2714,"tags=34%, list=22%, signal=27%","Lcn2/Ppp2cb/Mmp9/Romo1/Pycr1/Rack1/Psap/Park7/Pdcd10/Met/Pdk2/Mapk1/Ect2/Bnip3/Fer/Mapk3/Txn1/Adam9/Ezh2/Prdx5/Prkca/Prdx1/Casp3/Sod1/Sod2/Prdx6/Gstp1/Trpc6/Cfl1/Glrx/Src/Sphk1/Ccs/Ppif/Ptprn/Ucp2/Aqp1/Epor/Foxo3/Prdx3/Fbxo7/Hba-a1/Gpx1/Txnrd2/Pink1/Cat/Nqo1/Prdx2/Cd36/Slc4a1"
"38","GO:0000303","response to superoxide",0,0,0.725288784130864,903.25,16,0.503931575761686,1.30600598271995,0.180272108843537,0.629670120881962,0.586064156831964,2548,"tags=31%, list=21%, signal=25%","Ucp3/Sod2/Gch1/Ercc6/Fancc","response to superoxide",16,-0.69528237669872,-1.80856814132114,0.0031119993462018,0.0562742021194696,0.0479592225470411,1358,"tags=44%, list=11%, signal=39%","Prdx1/Sod1/Sod2/Ccs/Ucp2/Prdx2/Cd36"
"39","GO:0000305","response to oxygen radical",1,0,0.967192296390255,857.25,17,0.489174116908624,1.28832948119927,0.184801381692573,0.631754723399801,0.588004396294552,2548,"tags=29%, list=21%, signal=23%","Ucp3/Sod2/Gch1/Ercc6/Fancc","response to oxygen radical",17,-0.721960820417417,-1.91548352670134,0.000564784170430977,0.0184105562174668,0.0156902440122349,1358,"tags=47%, list=11%, signal=42%","Prdx1/Sod1/Sod2/Ccs/Ucp2/Txnrd2/Prdx2/Cd36"
"40","GO:0000338","protein deneddylation",0,-2,0.116985687391792,3439,10,-0.336226283075186,-0.844255168074953,0.662251655629139,0.897420599407354,0.835272358451166,4154,"tags=70%, list=34%, signal=47%","Gps1/Tor1a/Cops6/Cops2/Cops7a/Cops7b/Cops5","protein deneddylation",10,-0.484992709972165,-1.11453761467439,0.357251908396947,0.65017848036716,0.55410922342402,365,"tags=40%, list=3%, signal=39%","Cops8/Cops6/Cops5/Cops2"
"41","GO:0000380","alternative mRNA splicing, via spliceosome",0,2,0.378672277153621,1115,59,0.413738629138238,1.41625956394416,0.0537790697674419,0.437915282392027,0.407588739290086,3011,"tags=41%, list=24%, signal=31%","Celf4/Hnrnpl/Magoh/Sfpq/Dhx9/Hnrnpa1/Ptbp1/Raver1/Tra2b/Nsrp1/Celf3/Hnrnpm/Zbtb7a/Puf60/Srsf6/Thrap3/Rbm7/Srsf2/Rbm15/Zc3h10/Pqbp1/Sap18/Rbm15b/Hnrnpu","alternative mRNA splicing, via spliceosome",59,0.280615335651628,1.23656156660966,0.117714080494475,0.399268772133793,0.3402735032688,4535,"tags=49%, list=36%, signal=32%","Zc3h10/Esrp2/Scnm1/Tia1/Celf4/Nsrp1/Rbmx/Sfpq/Srsf2/Ythdc1/Rbm15/Sap18/Rbm25/Hnrnpa1/Dhx9/Sfswap/Raver1/Raver2/Ddx5/Khdrbs1/Ptbp1/Celf3/Hnrnpl/Hnrnpu/Rbm10/Ddx17/Tra2b/Thrap3/Rsrc1"
"42","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",0,2,0.251254129725865,1914.25,44,0.426357222536319,1.38402875049654,0.0727554179566563,0.477979094076655,0.444878048780488,3011,"tags=43%, list=24%, signal=33%","Celf4/Hnrnpl/Magoh/Ptbp1/Raver1/Tra2b/Nsrp1/Celf3/Zbtb7a/Puf60/Srsf6/Thrap3/Rbm7/Srsf2/Rbm15/Zc3h10/Sap18/Rbm15b/Hnrnpu","regulation of alternative mRNA splicing, via spliceosome",44,0.24614807145014,1.02560101399781,0.369942196531792,0.65778329314181,0.560590362108381,4471,"tags=50%, list=36%, signal=32%","Zc3h10/Tia1/Celf4/Nsrp1/Rbmx/Srsf2/Ythdc1/Rbm15/Sap18/Rbm25/Raver1/Raver2/Ddx5/Khdrbs1/Ptbp1/Celf3/Hnrnpl/Hnrnpu/Rbm10/Ddx17/Tra2b/Thrap3"
"43","GO:0000387","spliceosomal snRNP assembly",0,0,0.0658000601250536,3806.25,32,0.364171198822096,1.11483218841717,0.317666126418152,0.73858397361713,0.687435498989905,3228,"tags=38%, list=26%, signal=28%","Tdrd6/Snrpc/Aar2/Snrpe/Lsm2/Snrpf/Snrpb/Snrpd1/Prpf3/Gemin6/Prpf8/Coil","spliceosomal snRNP assembly",32,-0.121953417547348,-0.362669437218475,1,1,0.85224171539961,3500,"tags=28%, list=28%, signal=20%","Snrpg/Snrpf/Lsm4/Strap/Clns1a/Usp4/Gemin7/Gemin8/Snrpd2"
"44","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",0,0,0.101268589828218,3243.25,11,-0.411251741130455,-1.06129957896885,0.389755011135857,0.775642552480951,0.721927694275899,1766,"tags=27%, list=14%, signal=23%","Zbtb8os/Trpt1/Tsen15","RNA splicing, via endonucleolytic cleavage and ligation",11,0.319493741026905,0.887855012864299,0.577380952380952,0.808725604974097,0.689229696870712,3751,"tags=45%, list=30%, signal=32%","Tsen15/Tsen34/Ddx1/Tsen2/Tsen54"
"45","GO:0000413","protein peptidyl-prolyl isomerization",0,-2,0.320311320713141,1807,18,-0.365244955608986,-1.08249926273544,0.346062052505967,0.754094975581412,0.701872331843087,4819,"tags=61%, list=39%, signal=37%","Ppil4/Fkbp4/Fkbp1a/Ppih/Ppig/Fkbp1b/Ppwd1/Ppie/Ppif/Ppil3/Ppid","protein peptidyl-prolyl isomerization",19,-0.547728695894689,-1.48476737258353,0.0664010624169987,0.303355107488826,0.258531877181511,1881,"tags=37%, list=15%, signal=31%","Ppib/Fkbp1a/Ppia/Ppil3/Ppil1/Fkbp1b/Ppif"
"46","GO:0000422","autophagy of mitochondrion",1,-2,1.31126664374286,2460.75,72,-0.192956332460138,-0.772184544105253,0.897350993377483,0.985123734971698,0.916901869668948,1840,"tags=22%, list=15%, signal=19%","Tspo/Parl/Htra2/Dnm1l/Slc25a46/Mfn2/Rimoc1/Fundc1/Tafazzin/Bnip3/Gabarapl1/Tigar/Capn10/Vdac1/Cttn/Rnf41","autophagy of mitochondrion",73,-0.554440542894053,-1.90607052353316,2.6450517996765e-05,0.00242089486750053,0.00206318759468076,1180,"tags=32%, list=9%, signal=29%","Bnip3/Gsk3a/Fundc1/Slc25a4/Vdac1/Prkn/Tomm7/Gabarapl1/Cttn/Tspo/Gabarap/Fundc2/Fbxo7/Becn1/Sqstm1/Optn/Atg12/Fis1/Gabarapl2/Map1lc3b/Wipi1/Bnip3l/Pink1"
"47","GO:0000423","mitophagy",0,-2,0.271951117452325,2914.75,34,-0.222702189360046,-0.760923413187352,0.844262295081967,0.963922443405437,0.897168811590656,1840,"tags=15%, list=15%, signal=13%","Rimoc1/Tafazzin/Tigar/Vdac1/Rnf41","mitophagy",35,-0.461643252923913,-1.39364193626103,0.0635324015247776,0.296521147998098,0.252707691822161,1518,"tags=23%, list=12%, signal=20%","Slc25a4/Vdac1/Prkn/Tomm7/Becn1/Sqstm1/Optn/Pink1"
"48","GO:0000460","maturation of 5.8S rRNA",0,0,0.241346058530221,3122.5,35,-0.206683733140598,-0.706485018930097,0.924324324324324,0.994875018130832,0.925977856210414,1266,"tags=20%, list=10%, signal=18%","Exosc3/Nop9/Eri3/Rrs1/Abt1/Exosc2/Exosc7","maturation of 5.8S rRNA",35,0.357848853186975,1.43479140088942,0.0790196874911388,0.330780087172209,0.281904588911676,4006,"tags=54%, list=32%, signal=37%","Rpp40/Mphosph6/Wdr12/Las1l/Exosc8/Eri2/Prkdc/Urb1/Abt1/Exosc2/Kri1/Exosc7/Mtrex/Ftsj3/Rpf1/Nol9/Exosc10/Fcf1/Bop1"
"49","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SS",0,2,0.247869459182219,2169.75,35,0.335873370525108,1.04496741847222,0.39873417721519,0.780715139634522,0.726648994230469,3264,"tags=43%, list=26%, signal=32%","Wdr43/Rpp40/Tsr1/Rcl1/Utp4/Dcaf13/Rps19/Rps16/Rps14/Tbl3/Nol10/Bysl/Ngdn/Fcf1/Rps8","maturation of SSU-rRNA from tricistronic rRNA transcript (SS",35,0.334627109313022,1.34168405088041,0.123773243746554,0.409042543593264,0.348603119023343,3736,"tags=54%, list=30%, signal=38%","Rpp40/Utp25/Tsr2/Ngdn/Utp4/Tbl3/Ercc2/Dcaf13/Abt1/Dhx37/Rrp36/Tsr1/Kri1/Helb/Bms1/Wdr43/Nol10/Heatr1/Fcf1"
"50","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SS",0,0,0.0783922941513871,3621.5,16,0.461785693588479,1.196779300145,0.273809523809524,0.704570571118614,0.655777595279375,4730,"tags=69%, list=38%, signal=43%","Npm1/Rpl7l1/Rpf2/Nifk/Ftsj3/Wdr12/Znhit6/Bop1/Rpl35/Rpl7/Ddx18","maturation of LSU-rRNA from tricistronic rRNA transcript (SS",16,-0.211293119059016,-0.549615546743677,0.959722222222222,0.989215499141058,0.843050713887856,1189,"tags=12%, list=9%, signal=11%","Rpl35/Rpl7"
"51","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (S",0,0,0.216661408816641,2523.5,24,-0.309123298886152,-0.969574185319613,0.524509803921569,0.846927339901478,0.788275862068965,2297,"tags=29%, list=19%, signal=24%","Exosc3/Nop9/Eri3/Rrs1/Abt1/Exosc2/Exosc7","maturation of 5.8S rRNA from tricistronic rRNA transcript (S",24,0.349283771452142,1.26072159204879,0.141129032258065,0.435342462685732,0.371017007185579,4006,"tags=58%, list=32%, signal=40%","Rpp40/Wdr12/Exosc8/Eri2/Urb1/Abt1/Exosc2/Kri1/Exosc7/Ftsj3/Nol9/Exosc10/Fcf1/Bop1"
"52","GO:0000469","cleavage involved in rRNA processing",0,0,0.252026257881367,2356.5,27,-0.29516237469703,-0.962044648775325,0.506172839506173,0.833979807198677,0.776224972905139,2297,"tags=30%, list=19%, signal=24%","Exosc3/Nop9/Eri3/Rrs1/Abt1/Rrp36/Exosc2/Exosc7","cleavage involved in rRNA processing",27,0.360286547744577,1.3581479323348,0.103305785123967,0.375657400450789,0.320150907362739,4006,"tags=59%, list=32%, signal=40%","Rpp40/Exosc8/Eri2/Tbl3/Abt1/Rrp36/Exosc2/Tsr1/Kri1/Exosc7/Bms1/Nol9/Nob1/Exosc10/Fcf1/Bop1"
"53","GO:0000470","maturation of LSU-rRNA",0,2,0.182168980717034,2924.25,29,0.490293481461585,1.45889650926233,0.0532445923460899,0.434870991785937,0.404755272133172,5140,"tags=83%, list=42%, signal=48%","Npm1/Rpl7l1/Nop2/Rsl1d1/Rpl7a/Rpf2/Nifk/Rpf1/Rpl10a/Rrp15/Las1l/Ftsj3/Wdr12/Znhit6/Bop1/Mak16/Rpl35/Rpl7/Ddx18/Mrpl1/Gtpbp4/Nsa2/Eif6/Snu13","maturation of LSU-rRNA",29,0.160518766980961,0.608453162969823,0.96969696969697,0.993805966286513,0.846962901482385,5896,"tags=69%, list=47%, signal=37%","Wdr12/Las1l/Urb1/Rsl1d1/Nop2/Ftsj3/Gtpbp4/Znhit3/Ddx18/Rpf1/Nol9/Bop1/Mrpl1/Rpl7l1/Npm1/Rpf2/Snu13/Eif6/Pes1/Mak16"
"54","GO:0000478","endonucleolytic cleavage involved in rRNA processing",0,2,0.168605394728008,2782.25,15,0.381176589658417,0.970894132424947,0.493996569468268,0.830125221934566,0.772637325678709,1274,"tags=27%, list=10%, signal=24%","Rpp40/Tsr1/Rcl1/Npm1","endonucleolytic cleavage involved in rRNA processing",15,0.372324357678958,1.16492518753535,0.247386759581882,0.554173304455224,0.47228960761759,4999,"tags=73%, list=40%, signal=44%","Rpp40/Tbl3/Abt1/Tsr1/Kri1/Bms1/Nol9/Fcf1/Bop1/Npm1/Utp23"
"55","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SS",0,2,0.168605394728008,2782.25,15,0.381176589658417,0.970894132424947,0.493996569468268,0.830125221934566,0.772637325678709,1274,"tags=27%, list=10%, signal=24%","Rpp40/Tsr1/Rcl1/Npm1","endonucleolytic cleavage of tricistronic rRNA transcript (SS",15,0.372324357678958,1.16492518753535,0.247386759581882,0.554173304455224,0.47228960761759,4999,"tags=73%, list=40%, signal=44%","Rpp40/Tbl3/Abt1/Tsr1/Kri1/Bms1/Nol9/Fcf1/Bop1/Npm1/Utp23"
"56","GO:0000491","small nucleolar ribonucleoprotein complex assembly",0,2,0.201455583111888,2177.5,11,0.571511876535438,1.34799506379654,0.133815551537071,0.575088263153363,0.535262206148282,1138,"tags=18%, list=9%, signal=17%","Nopchap1/Nufip1","small nucleolar ribonucleoprotein complex assembly",11,0.369141348623126,1.02582290274954,0.401785714285714,0.68762922991578,0.586026314462337,6633,"tags=91%, list=53%, signal=43%","Nopchap1/Ruvbl1/Znhit3/Shq1/Snu13/Pih1d1/Naf1/Nufip1/Taf9/Ruvbl2"
"57","GO:0000578","embryonic axis specification",0,0,0.0396809067852978,4410.5,19,0.242339268079697,0.66013554269524,0.870748299319728,0.973004147073419,0.905621588411825,2446,"tags=26%, list=20%, signal=21%","Fzd5/Tdrd6/Epb41l5/Nrarp/Ptch1","embryonic axis specification",20,-0.317664529895678,-0.868234774309108,0.648221343873518,0.85609802498538,0.729602449363758,2126,"tags=25%, list=17%, signal=21%","Ctnnb1/Tmed2/Tdrd7/Nckap1/Stil"
"58","GO:0000712","resolution of meiotic recombination intermediates",0,0,0.008988738384188,5008.75,12,-0.221485714170454,-0.584510878145595,0.948198198198198,1,0.930747922437673,4394,"tags=42%, list=36%, signal=27%","Top2b/Mus81/Mlh1/Slx4/Rmi1","resolution of meiotic recombination intermediates",12,0.247202703399937,0.69967121285649,0.87037037037037,0.959450388913018,0.817683645288053,4026,"tags=58%, list=32%, signal=40%","Fancm/Cenps/Mus81/Slx4/Mlh1/Ercc4/Top2b"
"59","GO:0000722","telomere maintenance via recombination",0,0,0.27038001213655,3147.75,16,-0.21844734887209,-0.620620236258156,0.949275362318841,1,0.930747922437673,2895,"tags=25%, list=23%, signal=19%","Rad51/Terf2/Smc6/Rad51d","telomere maintenance via recombination",16,0.499402180314573,1.59846256835506,0.0602455064205491,0.287898880239792,0.245359435557187,4799,"tags=75%, list=38%, signal=46%","Xrcc3/Ercc1/Rad51/Rad50/Xrcc1/Smc5/Tep1/Tprkb/Ercc4/Smc6/Rad51d/Nsmce2"
"60","GO:0000723","telomere maintenance",0,2,0.29124024761094,2673.75,135,0.225500929811839,0.865809381203016,0.738726790450928,0.927308137081777,0.863090122048413,2770,"tags=21%, list=22%, signal=16%","Hspa1a/Myc/Nek2/Ppp1r10/Hsp90ab1/Pcna/Ercc1/Recql4/Telo2/Cct3/Nop10/Hsp90aa1/Cct4/Tcp1/Gnl3/Cct5/Xrcc1/Yy1/Zfp827/Hnrnpd/Cct6a/Rpa2/Acd/Gar1/Dclre1b/Xrcc5/Tert/Sirt6","telomere maintenance",135,0.246510323577761,1.30228278416103,0.0575550278972717,0.282030082255233,0.240357801095493,3330,"tags=38%, list=27%, signal=28%","Hspa1a/Ppp1r10/Myc/Hus1b/Atr/Xrcc3/Rpa2/Atm/Pot1b/Dclre1c/Ercc1/Slx1b/Smg1/Rif1/Nfrkb/Mre11a/Hnrnpa2b1/Hdac8/Actr5/Parp1/Prkdc/Rtel1/Tert/Pot1a/Ctc1/Wrap53/Atrx/Tinf2/Dhx36/Nat10/Stn1/Zbtb48/Rad51/Ruvbl1/Ino80e/Rad50/Tfpt/Actr8/Pcna/Ccne1/Xrcc1/Smc5/Map3k4/Slx4/Mapkapk5/Acd/Tep1/Ino80b/Pkib/Tprkb/Ercc4"
"61","GO:0000724","double-strand break repair via homologous recombination",0,2,0.357595564228374,2185.75,147,0.243546755487754,0.948528159474658,0.559167750325098,0.856382493825933,0.79707622694048,2799,"tags=25%, list=23%, signal=20%","Rec8/Fignl1/Mrnip/Mcmdc2/Cdc45/Fus/Chek1/Sfr1/Recql4/Mcm7/Shld1/Poln/Sfpq/Tonsl/Tex15/Top3a/Rad51b/Rad54l/Khdc3/Ap5s1/Gins2/H2ax/Morf4l2/Sem1/Ubqln4/Xrcc1/Yy1/Ercc6/Psmd14/Ing3/Rpa2/Nabp1/Epc2/Ap5z1/Mcm2/Sirt6/Brd8","double-strand break repair via homologous recombination",147,0.239363261402949,1.26175100845519,0.0376002516722634,0.22497853823155,0.191736095350553,3853,"tags=41%, list=31%, signal=29%","Xrcc2/Nabp1/Fus/Fignl1/Hus1b/Meaf6/Xrcc3/Fancb/Rpa2/Mcm7/Atm/Exd2/Klhl15/Dmap1/Slx1b/Ap5z1/Rif1/Mre11a/Smchd1/Ercc5/Parp1/Rad51b/Rtel1/Fan1/Sfpq/Fancm/Rev3l/Wrap53/Rad51/Ruvbl1/Cdc7/Top3a/Tonsl/Mms19/Xrcc1/Chek1/Smc5/Brd8/Helb/Nipbl/Ercc6/Mrgbp/Mus81/Slx4/Helq/Zfyve26/Ing3/Ints3/Spidr/Ercc4/Pogz/Mcm9/Shld2/Trrap/Ubqln4/Kat5/Mbtd1/Recql/Cdc45/Setd2"
"62","GO:0000725","recombinational repair",0,2,0.354130721133014,2210.5,148,0.242806877893365,0.947322606965085,0.562905317769131,0.856847532030014,0.797509060282783,2799,"tags=25%, list=23%, signal=20%","Rec8/Fignl1/Mrnip/Mcmdc2/Cdc45/Fus/Chek1/Sfr1/Recql4/Mcm7/Shld1/Poln/Sfpq/Tonsl/Tex15/Top3a/Rad51b/Rad54l/Khdc3/Ap5s1/Gins2/H2ax/Morf4l2/Sem1/Ubqln4/Xrcc1/Yy1/Ercc6/Psmd14/Ing3/Rpa2/Nabp1/Epc2/Ap5z1/Mcm2/Sirt6/Brd8","recombinational repair",148,0.233265473132442,1.23435644028022,0.0390942799843432,0.228473064843564,0.194714276704885,3853,"tags=41%, list=31%, signal=28%","Xrcc2/Nabp1/Fus/Fignl1/Hus1b/Meaf6/Xrcc3/Fancb/Rpa2/Mcm7/Atm/Exd2/Klhl15/Dmap1/Slx1b/Ap5z1/Rif1/Mre11a/Smchd1/Ercc5/Parp1/Rad51b/Rtel1/Fan1/Sfpq/Fancm/Rev3l/Wrap53/Rad51/Ruvbl1/Cdc7/Top3a/Tonsl/Mms19/Xrcc1/Chek1/Smc5/Brd8/Helb/Nipbl/Ercc6/Mrgbp/Mus81/Slx4/Helq/Zfyve26/Ing3/Ints3/Spidr/Ercc4/Pogz/Mcm9/Shld2/Trrap/Ubqln4/Kat5/Mbtd1/Recql/Cdc45/Setd2"
"63","GO:0000727","double-strand break repair via break-induced replication",0,2,0.128584858868688,3212,12,0.574784403836109,1.38576514984496,0.123655913978495,0.555221205798962,0.516770983790724,4531,"tags=83%, list=37%, signal=53%","Mcmdc2/Cdc45/Mcm7/Gins2/Mcm2/Gins4/Mcm4/Mcm5/Mcm6/Mcm3","double-strand break repair via break-induced replication",12,0.171807258319542,0.486275397286018,0.981481481481482,0.996240601503759,0.849037799176303,3784,"tags=33%, list=30%, signal=23%","Mcm7/Cdc7/Mus81/Cdc45"
"64","GO:0000729","DNA double-strand break processing",0,0,0.0787511974439472,3628.5,15,-0.413451735032264,-1.16271723144167,0.281622911694511,0.707273173525321,0.658293036854592,1856,"tags=47%, list=15%, signal=40%","Smarcad1/Brip1/Slx4/Rnf138/Ube2v2/Dna2/Spo11","DNA double-strand break processing",15,0.19263252710619,0.602706962723299,0.947735191637631,0.983808157409305,0.838442351694636,4425,"tags=40%, list=35%, signal=26%","Exd2/Ube2v2/Helb/Slx4/Wdr70/Smarcad1"
"65","GO:0000731","DNA synthesis involved in DNA repair",0,0,0.0467268338635258,4081.75,29,0.335415126871972,0.998047039680335,0.474209650582363,0.824069072449154,0.76700057712719,2494,"tags=24%, list=20%, signal=19%","Dtl/Pcna/Poln/Pclaf/Trex1/Pole/Parp10","DNA synthesis involved in DNA repair",29,-0.210578860545149,-0.612745523768972,0.936446173800259,0.978549314462627,0.833960546360742,3139,"tags=28%, list=25%, signal=21%","Poln/Dtl/Rev1/Faap20/Pola1/Cdkn2d/Pclaf/Vcp"
"66","GO:0000737","DNA catabolic process, endonucleolytic",0,2,0.248966457097552,2039.75,23,0.396623970986078,1.11587360538394,0.338383838383838,0.748986199742228,0.697117349344566,90,"tags=9%, list=1%, signal=9%","Dnase1l3/Il6","DNA catabolic process, endonucleolytic",23,0.358622518289374,1.2753679368832,0.132530120481928,0.424222080973568,0.361539753999306,3001,"tags=39%, list=24%, signal=30%","Nmnat1/Dnase1l3/Il6/Dffb/Hsf1/Dicer1/Endog/Aifm1/Mus81"
