"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",46,0.464279504794176,1.96387589750875,0.000409737027266121,0.0154535730058079,0.0131701795675229,1945,"tags=37%, list=15%, signal=31%","Il23a/Nlrp3/Nfkbid/Ccr7/Il6/Nfkbiz/Irf1/Socs1/Zc3h12a/Myb/Il2rg/Bcl6/Malt1/Il4/Smad7/Foxp3/Gimap5","FucoVsCtrl","Activated"
"GO:0090141","GO:0090141","positive regulation of mitochondrial fission",19,-0.705503578426016,-1.91245903736488,0.000414957052933732,0.0154535730058079,0.0131701795675229,889,"tags=63%, list=7%, signal=59%","Vps35/Aurka/Dnm1l/Mcu/Bnip3/Ralbp1/Kdr/Mff/Fis1/Spire1/Marchf5/Pink1","FucoVsCtrl","Suppressed"
"GO:0043090","GO:0043090","amino acid import",33,-0.63473929492147,-1.89545375355611,0.000406441127096527,0.0154535730058079,0.0131701795675229,1286,"tags=33%, list=10%, signal=30%","Cln8/Slc1a4/Itgb1/Slc3a2/Arl6ip1/Slc22a4/Gfap/Slc7a5/Slc6a9/Slc43a1/Tspo2","FucoVsCtrl","Suppressed"
"GO:1901879","GO:1901879","regulation of protein depolymerization",75,-0.510942616159831,-1.77437819233311,0.000413996264886452,0.0154535730058079,0.0131701795675229,2383,"tags=41%, list=19%, signal=34%","Capza2/Flii/Sptbn1/Capza1/Vill/Camsap1/Asph/Ckap2/Tmod3/Add1/Arpc2/Mid1ip1/Mtpn/Capzb/Wdr1/Twf1/Map1a/Cracd/Plek/Cfl1/Spef1/Gsn/Gas2l1/Tpx2/Dstn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0051656","GO:0051656","establishment of organelle localization",337,-0.379441173067438,-1.44669268637116,0.000408252631973497,0.0154535730058079,0.0131701795675229,2564,"tags=29%, list=20%, signal=24%","Klhl12/Aurkb/Copg2/Pla2g3/Vamp8/Tmed9/Ap1s2/Syne1/Cdc42/Ooep/Pdcd10/Rabgef1/Stxbp1/Chmp2a/Lyn/Syt11/Fbxw11/Rab7/Rps15/Pdcd6ip/Ctnnb1/Ptk2/Spry1/Tanc2/Ccnb1/Chmp1a/Steap3/Picalm/Fer/Lat/Arf1/Tsg101/Actn4/Incenp/Chmp1b/Cenpe/Septin1/Myh10/Sar1b/Ikbkg/Kif18a/Dctn2/Dynlt1b/Ywhaz/Cd84/Myh9/Gata2/Rab11b/Fgf10/Kif5a/Rab11a/Bicd2/Chmp5/Pard3b/Myo6/Hsbp1/Bicd1/Pef1/Tacc1/Gpsm2/Bloc1s1/Prkn/Fcer1g/Eipr1/Lamp1/Snap23/Cdc42bpa/Ap3m1/Cfl1/Itgb1/Rab27b/Kifc1/Arfgap3/a/Myo1d/Nuf2/Kif14/Ap3s1/Gata1/Sdcbp/Spag5/Cenpf/Chmp4b/Birc5/Psrc1/Slc2a4/Becn1/Cenpq/Ubb/Snca/Wipi1/Spire1/Trak2/Trim58/Ube2b/Chp1/Nusap1","FucoVsCtrl","Suppressed"
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly",337,-0.379424237297904,-1.44662811548201,0.000408252631973497,0.0154535730058079,0.0131701795675229,2757,"tags=31%, list=22%, signal=25%","Capza2/Flii/Birc2/Ahr/Slain2/Hmgb1/Zfp827/Sptbn1/Arpc4/Rack1/Mapre1/Arpc1b/Cdc42/Tgfb1/Lgals3/Park7/Tmsb10/Capza1/Vill/Bin1/Gsk3b/Unc13b/Stxbp1/Camsap1/Bid/Met/Ralb/Stxbp5/Tmod3/Ppp1r9a/Pecam1/Add1/Fer/Asap1/Arpc2/Svip/Inpp5j/Slf1/Brk1/Lcmt1/Epn1/Sar1b/Sumo1/Mtpn/Hax1/Rap1b/Lamp2/Ctnnbip1/Arpc5/Capzb/Ppm1a/Nek7/Arpc3/Eif4ebp1/Rhoa/Trem2/Napa/Twf1/Ica1/Trim9/P2ry12/Cdc42ep5/Esam/Ptpn11/Dut/Pfn1/Fnip2/Arhgap18/Arpc1a/Tmsb4x/Cracd/Plek/Cfl1/Nck2/Septin8/Rac1/Tal1/Src/Gsn/Nckap1/Vcp/Cttn/Kif14/Clu/Tfrc/Igtp/Arhgap28/Psrc1/Selp/Tpm1/Sh3glb1/Riok3/Ppp2r5b/Snca/Pink1/Dmtn/Sptb/Spta1/Cd24a/Cd36/Gda/Tmod1/Add2/Isg15","FucoVsCtrl","Suppressed"
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria",19,-0.705061989534652,-1.91126199075602,0.00042101471332708,0.0155717770682619,0.0132709180004758,1083,"tags=58%, list=9%, signal=53%","Mfn2/Bcl2l2/Arrb2/Triap1/Prkn/Lmna/Ppif/Gpx1/Psmd10/Ghitm/Bcl2l1","FucoVsCtrl","Suppressed"
"GO:0046886","GO:0046886","positive regulation of hormone biosynthetic process",10,0.76989092628985,2.05540167209292,0.000428400941281659,0.0157371774348364,0.013411879092613,1094,"tags=50%, list=9%, signal=46%","Gh/Cyp17a1/Ppargc1a/Bmp6/Egr1","FucoVsCtrl","Activated"
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization",137,-0.45102428026408,-1.64559599823188,0.000432513473521753,0.0157808970068748,0.0134491387356835,2388,"tags=33%, list=19%, signal=27%","Tmsb10/Capza1/Vill/Was/Camsap1/Met/Ckap2/Tmod3/Ppp1r9a/Pecam1/Add1/Arpc2/Mid1ip1/Inpp5j/Wasf2/Arhgap6/Mtpn/Emilin1/Capzb/Shank3/Trem2/Twf1/Tjp1/Prkn/Pfdn5/Pfn1/Map1a/Tmsb4x/Cracd/Cfl1/Spef1/Gsn/F11r/Gas2l1/Clu/Arhgap28/Tpx2/Vbp1/Tpm1/Snca/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0030220","GO:0030220","platelet formation",20,-0.693299097977872,-1.89491217687794,0.000441725643084691,0.0159511139046181,0.0135942046766063,1466,"tags=50%, list=12%, signal=44%","Wdr1/Myh9/Ptpn11/Tal1/Mpl/Actn1/Clec1b/Mpig6b/Gata1/Zfpm1","FucoVsCtrl","Suppressed"
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation",77,0.374943800873417,1.74041544463595,0.000443086497350504,0.0159511139046181,0.0135942046766063,1945,"tags=34%, list=15%, signal=29%","Il23a/Nlrp3/Nfkbid/Ccr7/Il6/Irf4/Lef1/Nfkbiz/Irf1/Socs1/Satb1/Bcl3/Zc3h12a/Myb/Il2rg/Bcl6/Malt1/Foxp1/Il4/Slamf6/Relb/Smad7/Foxp3/Cracr2a/Mtor/Gimap5","FucoVsCtrl","Activated"
"GO:0046631","GO:0046631","alpha-beta T cell activation",160,0.287693313121784,1.55312400064763,0.000449520838293978,0.0160755796475992,0.013700279574913,2024,"tags=29%, list=16%, signal=24%","Mapk8ip1/Il23a/Nlrp3/Nfkbid/Ccr7/Cd55b/Il6/Irf4/Lef1/Nfkbiz/Myc/Il12a/Itk/Irf1/Socs1/Satb1/Prr7/Txk/Bcl3/Zc3h12a/Myb/Il2rg/Cd160/Cd55/Bcl2/Bcl6/Ager/Malt1/Foxp1/Btla/Cblb/Il4/Slamf6/Relb/Ada/Smad7/Cd3e/Twsg1/Foxp3/Cracr2a/Gpr18/Wdfy4/Mtor/Gimap5/Tcf7/Abl2","FucoVsCtrl","Activated"
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization",39,-0.602033246134603,-1.85302563649144,0.000456716101523299,0.016225440448854,0.0138279972012456,2757,"tags=51%, list=22%, signal=40%","Capza2/Flii/Sptbn1/Capza1/Vill/Tmod3/Add1/Arpc2/Mtpn/Capzb/Twf1/Cracd/Cfl1/Gsn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0002717","GO:0002717","positive regulation of natural killer cell mediated immunity",31,0.520952655772724,2.01122950973861,0.000473949216736938,0.0165584336348559,0.0141117878853002,3631,"tags=71%, list=29%, signal=51%","Klrc2/Klrc3/Klri2/Sh2d1a/Clnk/Raet1e/Il12a/Klrd1/Cd160/Dpp4/Slamf6/Rasgrp1/Klrk1/Klrb1c/Gimap5/Gimap3/Sh2d1b1/Klrc1/Il18rap/H2-M3/Ulbp1/Klre1","FucoVsCtrl","Activated"
"GO:0048102","GO:0048102","autophagic cell death",15,-0.732532001912346,-1.87944856914407,0.000475288372852345,0.0165584336348559,0.0141117878853002,2424,"tags=67%, list=19%, signal=54%","Calm2/Bnip3/Dapk1/Cdkn2d/Laptm5/Trem2/Atp6v0c/Lamp1/Calm3/Sh3glb1","FucoVsCtrl","Suppressed"
"GO:0015850","GO:0015850","organic hydroxy compound transport",135,-0.443371042064191,-1.6175675594806,0.000470328497934346,0.0165584336348559,0.0141117878853002,2466,"tags=34%, list=20%, signal=28%","Abcc4/Arl8b/Lgals3/Park7/Npc2/Syt11/Msr1/Abcc3/Lipc/Lpcat3/Gramd1c/Scp2/Rtn4/Gpm6b/Abat/Slc18a2/P2ry12/Prkn/Ptpn11/Slc22a3/Pip4k2a/Fcer1g/Syt13/Ralbp1/Ptger3/Ceacam2/Actb/Ptgs1/Tspo/P2ry1/Agtr1a/Aqp9/Slc16a1/Slc6a4/Aqp1/Htr2a/P2rx1/Itgb3/Selenom/Abcg4/Slc6a3/Snca/Pink1/Abcb4/Cd36/Tspo2","FucoVsCtrl","Suppressed"
"GO:0051580","GO:0051580","regulation of neurotransmitter uptake",12,-0.774223804585601,-1.86518907271424,0.000481042653447158,0.0166514764654786,0.0141910828668757,2007,"tags=58%, list=16%, signal=49%","Flot1/Gpm6b/Prkn/Itgb1/Itgb3/Gfap/Snca","FucoVsCtrl","Suppressed"
"GO:0042541","GO:0042541","hemoglobin biosynthetic process",13,-0.76097056965713,-1.8765105399382,0.000498286197345201,0.0171385061507266,0.014606149881282,1268,"tags=54%, list=10%, signal=48%","Abcb10/Snx3/Eif2ak1/Alas2/Slc25a37/Slc6a9/Fech","FucoVsCtrl","Suppressed"
"GO:0051235","GO:0051235","maintenance of location",247,-0.401491531842817,-1.51268326753844,0.000512415942706599,0.0175129499406053,0.0149252664990889,2424,"tags=29%, list=19%, signal=24%","Calm2/Osbpl8/Syne1/Tgfb1/Park7/Tmsb10/Kdelr1/C3/Ankrd13c/Asph/Lyn/Ehd1/Gsto1/Cops9/Cds1/Msr1/Lpl/Ywhab/Aup1/Dbi/Pde4d/Txn1/Dzip1/Cyba/Ibtk/Cds2/Aspm/Pnpla2/Fkbp1a/Trem2/Twf1/Abhd5/Trpc1/Golph3/Hexa/Gpsm2/Srgn/Flna/Pfn1/Mest/Tmsb4x/Hk1/Fkbp1b/Ank3/Ubash3b/Gsn/Fth1/Pla2g4c/Gp1ba/Ltbp1/Calm3/Pla2g10/Chchd10/Bard1/Tspo/Capn3/Gp5/Gp9/Adcy6/F2r/Arl2bp/Lgals9/Htr2a/Itgb3/F2rl3/Skp1/Gp1bb/Ftl1/Psmd10/Snca/Pink1/Cd36","FucoVsCtrl","Suppressed"
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization",135,-0.441642685150625,-1.61126192873491,0.000517783617345054,0.0175851039853037,0.0149867591859158,2792,"tags=36%, list=22%, signal=29%","Coro1b/Capza2/Flii/Sptbn1/Mapre1/Ccnf/Tmsb10/Capza1/Vill/Was/Camsap1/Met/Ckap2/Tmod3/Ppp1r9a/Pecam1/Add1/Arpc2/Mid1ip1/Inpp5j/Wasf2/Arhgap6/Mtpn/Iqschfp/Capzb/Shank3/Twf1/Trim37/Tjp1/Prkn/Pfn1/Map1a/Tmsb4x/Cracd/Cfl1/Spef1/Gsn/Kifc1/F11r/Gas2l1/Arhgap28/Tpx2/Tpm1/Snca/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0098885","GO:0098885","modification of postsynaptic actin cytoskeleton",12,-0.77256086069814,-1.86118286062277,0.000521409236618533,0.0175975617358755,0.0149973762006331,1711,"tags=67%, list=14%, signal=58%","Myh10/Rhoa/Pfn1/Cfl1/Kalrn/Cttn/Itsn1/Wasf3","FucoVsCtrl","Suppressed"
"GO:0008154","GO:0008154","actin polymerization or depolymerization",159,-0.430463681497731,-1.59102814786093,0.000531824307953246,0.0178375854841461,0.0152019344515959,2388,"tags=33%, list=19%, signal=27%","Sptbn1/Arpc4/Arpc1b/Tmsb10/Capza1/Vill/Bin1/Was/Tmod3/Msrb1/Ppp1r9a/Pecam1/Add1/Fer/Arpc2/Brk1/Mical3/Mtpn/Hax1/Arpc5/Capzb/Wdr1/Arpc3/Rhoa/Twf1/Abi2/Cdc42ep5/Esam/Pfn1/Arhgap18/Arpc1a/Enah/Tmsb4x/Cracd/Plek/Cfl1/Nck2/Rac1/Gsn/Nckap1/Cttn/Arhgap28/Micall2/Diaph3/Dstn/Tpm1/Fhdc1/Spire1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0045071","GO:0045071","negative regulation of viral genome replication",51,-0.547140718397909,-1.78450765475878,0.000539615243891942,0.0179871747963981,0.0153294207036749,1659,"tags=29%, list=13%, signal=26%","Oas1a/Hmga2/Oas1b/Bst2/Mavs/Slpi/Ifitm3/Rnasel/Ltf/Oasl2/Isg20/Oas3/Rsad2/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:0010256","GO:0010256","endomembrane system organization",412,-0.365184123352009,-1.39419162440212,0.000544955479545218,0.0180537398131545,0.015386150187741,2682,"tags=29%, list=21%, signal=24%","Steep1/Coro1c/Mafb/Lamtor1/Sptbn1/Tmem33/Rab43/Nploc4/Pla2g3/Lman2/Arl1/Rab5b/Vapb/Bcas3/Tmed9/Emc8/Emc10/Emc7/Sec22b/Psap/Syne1/Arl8b/Cdc42/Dym/Bin1/Smpd1/Pdcd10/Plscr3/Atl1/Stxbp1/Chmp2a/Tmem43/Ehd3/Syt11/Tbpl1/Sgta/Snap47/Mapk1/Tmed7/Flot1/Get3/Chmp1a/Mapk3/Asap1/Tmed2/Rab5a/Chmp1b/Reep5/Tmed3/Akt2/Lpcat3/Map2k2/Myh10/Tram1/Reep1/Tmem9/Tlcd1/Ywhaz/Rtn4/Pals1/Bin2/Dmpk/Myh9/Rfx2/Surf4/Snx10/Fam174b/Rab18/Hace1/Golph3l/Rab11a/Chmp5/Stx11/Emc3/Sod1/Rtn3/Rab10/Pacsin2/Plscr2/Stx2/Sytl4/Mtss2/Rnasek/Golph3/Plscr4/Retreg3/Srgn/Prkn/Lmna/Cd9/Xkr6/Ndrg1/Snap29/Ubxn2a/Snap23/Cavin2/Ank3/Reep2/Gsn/Tie1/Pi4k2b/Arl6ip1/Clu/Rab5c/Pheta2/Serpine2/Ptprn/Snx3/Aqp1/Atp8b5/Chmp4b/Sqstm1/Optn/Syngr1/Sh3glb1/Sh3tc2/Fhdc1/Sptb/Spta1/Yipf4/Slc4a1","FucoVsCtrl","Suppressed"
"GO:0034329","GO:0034329","cell junction assembly",238,-0.400643783677692,-1.50658667158999,0.000549899632081415,0.0181064513002417,0.0154310731159175,2170,"tags=30%, list=17%, signal=25%","Pdcd6ip/Ctnnb1/Ptk2/Adgrl2/Ect2/Crkl/Flot1/Ppp1r9a/Pecam1/Lamc1/Efna5/Actn4/Bcr/Nlgn2/Arhgap6/Fn1/Itgb4/Rap1b/Wdr1/Gpm6b/Shank3/Ptprj/Prkca/Lims1/Nrxn2/Rhoa/Ephb2/Wdpcp/Ctnna1/Myo6/Lrrn3/Stau2/Abi2/Ramp2/Cldn10/Rap1a/Nptn/Mdga1/Tjp1/Esam/Ptpn11/Cd9/Prkaca/Ophn1/Cfl1/Itgb1/Pkn2/S100a10/Rac1/Tln1/Src/F11r/Pmp22/Dusp3/Actn1/Actb/Vcl/Kdr/Itga2/Cttn/Actg1/Ache/Sdcbp/Rab13/Micall2/Itgb3/Hipk1/Snca/Dmtn/Reln/Add2","FucoVsCtrl","Suppressed"
"GO:0000305","GO:0000305","response to oxygen radical",17,-0.721960820417417,-1.91548352670134,0.000564784170430977,0.0184105562174668,0.0156902440122349,1358,"tags=47%, list=11%, signal=42%","Prdx1/Sod1/Sod2/Ccs/Ucp2/Txnrd2/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation",98,0.341103132994444,1.66583208870559,0.000565954135573979,0.0184105562174668,0.0156902440122349,1945,"tags=33%, list=15%, signal=28%","Il23a/Nlrp3/Nfkbid/Ccr7/Cd55b/Il6/Irf4/Lef1/Nfkbiz/Il12a/Irf1/Socs1/Satb1/Bcl3/Zc3h12a/Myb/Il2rg/Cd160/Cd55/Bcl6/Ager/Malt1/Foxp1/Il4/Slamf6/Relb/Smad7/Twsg1/Foxp3/Cracr2a/Mtor/Gimap5","FucoVsCtrl","Activated"
"GO:0035855","GO:0035855","megakaryocyte development",23,-0.669096886745346,-1.87154957579829,0.000572456587774874,0.0185105722993073,0.0157754818893901,1058,"tags=74%, list=8%, signal=68%","Abi1/Srf/Kit/Rabgap1l/Fli1/Meis1/Sh2b3/Wasf2/Ptpn11/Pip4k2a/Tal1/Gp1ba/Mpig6b/Gp5/Gp9/Zfpm1/Gp1bb","FucoVsCtrl","Suppressed"
"GO:0030041","GO:0030041","actin filament polymerization",136,-0.440586874719249,-1.60749071372478,0.000584892281689457,0.018800109054304,0.0160222371901398,2591,"tags=34%, list=21%, signal=27%","Sptbn1/Arpc4/Arpc1b/Tmsb10/Capza1/Vill/Bin1/Was/Tmod3/Msrb1/Ppp1r9a/Pecam1/Add1/Fer/Arpc2/Mtpn/Hax1/Arpc5/Capzb/Arpc3/Rhoa/Twf1/Cdc42ep5/Esam/Pfn1/Arhgap18/Arpc1a/Tmsb4x/Cracd/Cfl1/Nck2/Rac1/Gsn/Nckap1/Cttn/Arhgap28/Micall2/Diaph3/Tpm1/Fhdc1/Spire1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly",116,-0.459980421470655,-1.65716034840924,0.000591643399316513,0.0188591705721233,0.0160725718794002,2757,"tags=39%, list=22%, signal=31%","Capza2/Flii/Birc2/Hmgb1/Zfp827/Sptbn1/Mapre1/Cdc42/Tmsb10/Capza1/Vill/Gsk3b/Stxbp1/Tmod3/Pecam1/Add1/Arpc2/Svip/Inpp5j/Lcmt1/Mtpn/Lamp2/Ctnnbip1/Capzb/Ppm1a/Eif4ebp1/Trem2/Twf1/Trim9/Pfn1/Tmsb4x/Cracd/Cfl1/Src/Gsn/Kif14/Clu/Tpm1/Riok3/Snca/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0050900","GO:0050900","leukocyte migration",261,-0.389270508766877,-1.46969050927358,0.000593714629122399,0.0188591705721233,0.0160725718794002,2768,"tags=33%, list=22%, signal=26%","Padi2/App/Artn/Dnm1l/Cd177/Mmp9/Calr/Hmgb1/Mcu/Vav3/Ccl9/Rhog/Sbds/Gpr15/Cdc42/Tgfb1/Lgals3/Wnk1/Rabgef1/Lyn/Gcnt1/Cd200r1/Ptk2/Mapk1/Crkl/B4galt1/Pecam1/Ccr2/Fer/Mapk3/Pde4d/Ppib/Il1a/Bcr/Itgb2/Itga7/Emilin1/Rtn4/Ninj1/Cd47/Cd99l2/Wdr1/Akirin1/Ptprj/Prkca/Rhoa/Trem2/Ppia/Cd81/Golph3/C3ar1/P2ry12/Tnfrsf14/Cd9/Fcer1g/Il1r1/Lyve1/Cxcl5/Itgb1/Itga6/Slamf1/Rac1/Mif/Pf4/Ecm1/Gp1ba/F11r/Ptger3/Tnfsf14/Itga2/Pdgfd/Ppbp/Adam10/Lgals9/Gcsam/Prtn3/Itgb3/Selp/Selenok/Plvap/Thbs1/Dapk2/Bsg/Cd24a/Add2/Mpp1","FucoVsCtrl","Suppressed"
"GO:0006979","GO:0006979","response to oxidative stress",324,-0.382245593910041,-1.45501782066011,0.000601108755593515,0.0189823817555847,0.0161775775897498,2853,"tags=31%, list=23%, signal=25%","Mapk13/Casp6/Msrb2/Vkorc1l1/App/Eif2s1/Lcn2/Ppp2cb/Mmp9/Romo1/Pycr1/Rack1/P4hb/Prkra/Psap/Park7/Pdcd10/Pdk1/Fut8/Met/Ndufb4/Atrn/Pdk2/Ctnnb1/Ndufa6/Mapk1/Tbc1d24/Ect2/Idh1/Bnip3/Slc25a24/Ndufa12/Fer/Mapk3/Txn1/Jak2/Dapk1/Mgst1/Prdx4/Cst3/G6pdx/Adam9/Ezh2/Prkaa2/Psmb5/Prdx5/Gab1/Gskip/Prkca/Chchd2/Prdx1/Trem2/Ppia/Casp3/Mctp1/Sod1/Cln8/Sod2/Stx2/Pnpla8/Prdx6/Gstp1/Trpc6/Prkn/Cfl1/Fancd2/Ralbp1/Srxn1/Glrx/Src/Aldh2/Sphk1/Ccs/Ptgs1/Atox1/Melk/Ppif/Naprt/Gpx4/Ptprn/Ucp2/Aqp1/Epor/Foxo3/Prdx3/Selenok/Fbxo7/Hba-a1/Usp25/Ncoa7/Aldh1a1/Gpx1/Snca/Txnrd2/Pink1/Gclm/Cat/Nqo1/Prdx2/Cd36/Prnp/Slc4a1","FucoVsCtrl","Suppressed"
"GO:0034762","GO:0034762","regulation of transmembrane transport",363,-0.367417479207896,-1.40100786069629,0.000609675525788723,0.0191409758096459,0.0163127380584351,2808,"tags=33%, list=22%, signal=26%","Sri/Cacnb2/Ppp2ca/App/Ywhae/Slmap/Ahr/Lcn2/Sorbs1/Mmp9/Rem1/Kcna3/1810037I17Rik/Stim1/Mink1/Wnk4/Repin1/Calm2/Osbpl8/Septin2/Tgfb1/Park7/Cd63/Bin1/Wnk1/C3/Pea15a/Ehd3/Asph/Met/Lyn/Cttnbp2nl/Gsto1/Grin2d/Wwp2/Kcnj5/Gsk3a/Dbi/Cnih3/Pde4d/Clcn1/Cyba/Arf1/Shisa9/Dapk1/Akt2/Nedd4/Tmc1/Clic1/Nlgn2/G6pdx/Dlg4/Pim1/Nipsnap2/Sumo1/Kcnmb1/Slc25a4/Fkbp1a/Tpcn1/Cox17/Shank3/Prkca/Trem2/Ephb2/Cacna1c/Akap7/Plp1/Trpc1/Ptpn3/Oaz2/Vdac1/Rap1a/Fhl1/Trpc6/Ywhah/Ptpn11/Flna/Gnb5/S100a1/Rasgrf2/Hk1/Cfl1/Fkbp1b/Itgb1/Ank3/Ubash3b/Glrx/Clic4/Ptger3/Calm3/Actb/Arl6ip1/Agtr1a/Ppif/Capn3/Rgs9/F2r/Tesc/Ndufa4/Stom/P2rx1/Itgb3/F2rl3/Kcna4/Oaz1/Thbs1/Rnasel/Snca/Azin1/Iscu/Acsl1/Atp2b4/Slc6a9/Slc43a1/Reln/Chp1/Kel/Prnp/Car2","FucoVsCtrl","Suppressed"
"GO:0045624","GO:0045624","positive regulation of T-helper cell differentiation",19,0.622872401758978,2.04164003284622,0.000642580857952118,0.0192912449691369,0.0164408037046914,997,"tags=47%, list=8%, signal=44%","Il23a/Nlrp3/Nfkbid/Ccr7/Il6/Nfkbiz/Irf1/Myb/Malt1","FucoVsCtrl","Activated"
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response",16,-0.734051240966151,-1.90941369003503,0.000643041498971231,0.0192912449691369,0.0164408037046914,1653,"tags=38%, list=13%, signal=33%","Itgb2/Rtn4/Ninj1/Slamf1/Ppbp/Cd24a","FucoVsCtrl","Suppressed"
"GO:0045780","GO:0045780","positive regulation of bone resorption",19,-0.694478910946573,-1.88257368227987,0.000639210523807872,0.0192912449691369,0.0164408037046914,1407,"tags=32%, list=11%, signal=28%","Prkca/Dcstamp/Src/Tfrc/Itgb3/Car2","FucoVsCtrl","Suppressed"
"GO:0010544","GO:0010544","negative regulation of platelet activation",15,-0.727234242808726,-1.86585617216895,0.000622019752864341,0.0192912449691369,0.0164408037046914,1445,"tags=60%, list=12%, signal=53%","Abat/Pdgfa/Cd9/Ubash3b/Ptger3/Serpine2/Gp5/Alox12/Prkg1","FucoVsCtrl","Suppressed"
"GO:0060700","GO:0060700","regulation of ribonuclease activity",12,-0.768580407132977,-1.85159351649487,0.00063578143155528,0.0192912449691369,0.0164408037046914,1659,"tags=50%, list=13%, signal=43%","Oas1a/Oas1b/Tmbim6/Oasl2/Oas3/Oas1e","FucoVsCtrl","Suppressed"
"GO:0030183","GO:0030183","B cell differentiation",126,0.316940456075869,1.68586854364229,0.000625765788942509,0.0192912449691369,0.0164408037046914,3548,"tags=44%, list=28%, signal=32%","Dll1/Tnfaip3/Zfp36l1/Cr2/Il6/Bcl11a/Ifnk/Bcl3/Hdac9/Myb/Il2rg/Dpp4/Zbtb1/Spib/Bcl2/Bcl6/Atm/Rabl3/Malt1/Foxp1/Tlr9/Enpp1/Dclre1c/Il10/Ikzf3/Pou2f2/Clcf1/Syvn1/Ada/Id2/Pou2af1/Cd19/Il9r/Cd27/Hhex/Prkdc/Ppp2r3c/Dock11/Card11/Zfp36l2/Gpr183/Nfatc1/Traf3ip2/Lgals8/Cd79a/Ptprc/Ms4a1/Itfg2/Plcg2/Ptpn2/Gon4l/Gps2/Abl1/Trp53/Notch2/Cyld","FucoVsCtrl","Activated"
"GO:0030003","GO:0030003","cellular cation homeostasis",432,-0.366949444093627,-1.40330790304742,0.000618225182155339,0.0192912449691369,0.0164408037046914,2290,"tags=25%, list=18%, signal=21%","Asph/Pygm/Lyn/Gsto1/Gnb1/Grin2d/Rab7/Atp6v1a/Mapk1/Slc39a8/Kctd7/Slc39a6/Bnip3/Mafg/Ndfip1/Dbi/Ccr2/Steap3/Mapk3/Pde4d/Slc39a4/Cyba/Jak2/Ibtk/Il1a/Aplp2/Eif5a/Micu2/Grn/Mcur1/Slc30a9/Atp6ap2/Pik3cb/Dlg4/Atp6v0a2/Tmem9/Fkbp1a/Atp6ap1/Dmpk/Gata2/Prkca/Atp2c1/Tmbim6/Atp6v0c/Cacna1c/Sod1/Atp2a3/Trpc1/Rnasek/Slc24a5/Micu1/C3ar1/Nptn/Trpc6/Adcy5/Fkbp1b/Tmco1/Ubash3b/Fth1/Gp1ba/Abcb7/Clic4/Ptger3/Calm3/Atp6v1g1/Bcap31/Kdr/Atox1/P2ry1/Agtr1a/F2rl2/Slc24a3/Gata1/Capn3/Gp5/Gp9/Tfrc/F2r/Smdt1/Atp6v0d1/Tesc/Htr2a/Epor/P2rx1/Xk/Itgb3/F2rl3/Abcb6/Selenok/Cacna1g/Gp1bb/Ftl1/Fis1/Selenot/Grina/Alas2/Snca/Iscu/Ncoa4/Atp2b4/Slc6a9/Cd24a/Chp1/Cd36/Kel/Prnp/Slc4a1/Car2","FucoVsCtrl","Suppressed"
